FID_,MLinkX,MLinkY,title,type,bikou,date
,139.928121944000000,37.528531666699998,9-1,syoukasen, ,2012/01/30 0:00:00
,139.931382500000010,37.529398888899998,17-15-3,syoukasen, ,2012/01/30 0:00:00
,139.929810277999990,37.530389444400001,17-15-2,syoukasen, ,2012/01/30 0:00:00
,139.931090278000000,37.530419999999999,17-15-1,syoukasen, ,2012/01/30 0:00:00
,139.936430833000000,37.529015000000001,17-16-1,syoukasen, ,2012/01/30 0:00:00
,139.937261944000000,37.528984722200001,17-16-2,syoukasen, ,2012/01/30 0:00:00
,139.940515556000010,37.526563611100002,8-97,syoukasen, ,2012/01/30 0:00:00
,139.942257221999990,37.526264444399999,8-98,syoukasen, ,2012/01/30 0:00:00
,139.945217778000000,37.527650277799999,8-176,syoukasen, ,2012/01/30 0:00:00
,139.953945556000010,37.529966111100002,8-120,syoukasen, ,2012/01/30 0:00:00
,139.955388333000000,37.530360000000002,8-132,syoukasen, ,2012/01/30 0:00:00
,139.955588056000010,37.530166666699998,8-142,syoukasen, ,2012/01/30 0:00:00
,139.954823056000010,37.528741944399997,8-140,syoukasen, ,2012/01/30 0:00:00
,139.956008333000000,37.529359444400001,8-143,syoukasen, ,2012/01/30 0:00:00
,139.957177777999990,37.529770833299999,8-141,syoukasen, ,2012/01/30 0:00:00
,139.953948610999990,37.527825555600003,8-117,syoukasen, ,2012/01/30 0:00:00
,139.955083333000000,37.526388055600002,8-118,syoukasen, ,2012/01/30 0:00:00
,139.955491943999990,37.527510277799998,8-147,syoukasen, ,2012/01/30 0:00:00
,139.956980832999990,37.528181944400004,8-148,syoukasen, ,2012/01/30 0:00:00
,139.955943332999990,37.526706111099998,8-119,syoukasen, ,2012/01/30 0:00:00
,139.958685556000010,37.529459444399997,8-144,syoukasen, ,2012/01/30 0:00:00
,139.958011943999990,37.528849999999998,8-145,syoukasen, ,2012/01/30 0:00:00
,139.957711667000010,37.527013055600001,8-160,syoukasen, ,2012/01/30 0:00:00
,139.959119167000010,37.527993055600000,8-158,syoukasen, ,2012/01/30 0:00:00
,139.958479167000010,37.526262222200003,8-157,syoukasen, ,2012/01/30 0:00:00
,139.959155833000010,37.526225555600000,8-169,syoukasen, ,2012/01/30 0:00:00
,139.959585277999990,37.526962777800001,8-159,syoukasen, ,2012/01/30 0:00:00
,139.960725278000010,37.528959444400002,8-194,syoukasen, ,2012/01/30 0:00:00
,139.961150556000010,37.527561111099999,8-196,syoukasen, ,2012/01/30 0:00:00
,139.961669167000000,37.528742777799998,8-195,syoukasen, ,2012/01/30 0:00:00
,139.963647221999990,37.528999444400000,8-161,syoukasen, ,2012/01/30 0:00:00
,139.962759721999990,37.528050277799998,8-163,syoukasen, ,2012/01/30 0:00:00
,139.964505000000000,37.527989722199997,8-162,syoukasen, ,2012/01/30 0:00:00
,139.962515278000010,37.527020555599996,8-168,syoukasen, ,2012/01/30 0:00:00
,139.963625000000010,37.527008055600000,8-164,syoukasen, ,2012/01/30 0:00:00
,139.932863889000000,37.522441111100001,8-27,syoukasen, ,2012/01/30 0:00:00
,139.932993888999990,37.523945555600001,8-77,syoukasen, ,2012/01/30 0:00:00
,139.934145277999990,37.524549999999998,8-181,syoukasen, ,2012/01/30 0:00:00
,139.942385556000000,37.524796388900000,8-110,syoukasen, ,2012/01/30 0:00:00
,139.943231943999990,37.523938888899998,8-99,syoukasen, ,2012/01/30 0:00:00
,139.942961943999990,37.522731388899999,8-111,syoukasen, ,2012/01/30 0:00:00
,139.941909167000010,37.522112499999999,8-78,syoukasen, ,2012/01/30 0:00:00
,139.942836943999990,37.521725833300003,8-37,syoukasen, ,2012/01/30 0:00:00
,139.944678888999990,37.522307222199998,8-174,syoukasen, ,2012/01/30 0:00:00
,139.944901944000010,37.523516666699997,8-175,syoukasen, ,2012/01/30 0:00:00
,139.945716944000000,37.524845833299999,8-182,syoukasen, ,2012/01/30 0:00:00
,139.946079166999990,37.526131111100000,8-112,syoukasen, ,2012/01/30 0:00:00
,139.946546388999990,37.525498888900003,8-41,syoukasen, ,2012/01/30 0:00:00
,139.946868611000010,37.524722777800001,8-42,syoukasen, ,2012/01/30 0:00:00
,139.947137500000000,37.524043611099998,8-43,syoukasen, ,2012/01/30 0:00:00
,139.946781388999990,37.523308611099999,8-44,syoukasen, ,2012/01/30 0:00:00
,139.947451667000000,37.522967500000000,8-45,syoukasen, ,2012/01/30 0:00:00
,139.947042778000000,37.522509166699997,8-46,syoukasen, ,2012/01/30 0:00:00
,139.948385277999990,37.521725833300003,8-218,syoukasen, ,2012/01/30 0:00:00
,139.952536111000000,37.525643888899999,8-115,syoukasen, ,2012/01/30 0:00:00
,139.955532221999990,37.524233333300003,8-116,syoukasen, ,2012/01/30 0:00:00
,139.957184444000010,37.525425555600002,8-156,syoukasen, ,2012/01/30 0:00:00
,139.955413056000000,37.522842222199998,8-114,syoukasen, ,2012/01/30 0:00:00
,139.953945833000010,37.522035555599999,8-113,syoukasen, ,2012/01/30 0:00:00
,139.961380278000010,37.526059722200003,8-165,syoukasen, ,2012/01/30 0:00:00
,139.961014167000000,37.523853611100002,8-214,syoukasen, ,2012/01/30 0:00:00
,139.962726667000000,37.526027222200000,8-167,syoukasen, ,2012/01/30 0:00:00
,139.962113055999990,37.525486388899999,8-11,syoukasen, ,2012/01/30 0:00:00
,139.961823888999990,37.525016111100001,8-166,syoukasen, ,2012/01/30 0:00:00
,139.982132221999990,37.528950833300001,18-11-2,syoukasen, ,2012/01/30 0:00:00
,139.853911667000010,37.520529166700001,14-14-1,syoukasen, ,2012/01/30 0:00:00
,139.853259167000000,37.519190277800000,14-14-2,syoukasen, ,2012/01/30 0:00:00
,139.854880556000010,37.517395555599997,14-13-1,syoukasen, ,2012/01/30 0:00:00
,139.851184999999990,37.515550833299997,14-12-2,syoukasen, ,2012/01/30 0:00:00
,139.852618056000010,37.515018333299999,14-12-1,syoukasen, ,2012/01/30 0:00:00
,139.850859722000000,37.514709722200003,14-12-3,syoukasen, ,2012/01/30 0:00:00
,139.858191389000010,37.518862222199999,14-10-2,syoukasen, ,2012/01/30 0:00:00
,139.859036389000010,37.517869722199997,14-10-1,syoukasen, ,2012/01/30 0:00:00
,139.863061111000010,37.515145277800002,14-8-1,syoukasen, ,2012/01/30 0:00:00
,139.866706111000010,37.514220833300001,14-7-2,syoukasen, ,2012/01/30 0:00:00
,139.867705556000000,37.513218333300003,14-7-1,syoukasen, ,2012/01/30 0:00:00
,139.872300278000010,37.520643611099999,14-5-16,syoukasen, ,2012/01/30 0:00:00
,139.874672221999990,37.520645277800000,14-5-13,syoukasen, ,2012/01/30 0:00:00
,139.876453056000000,37.520456388900001,14-5-12,syoukasen, ,2012/01/30 0:00:00
,139.873478333000010,37.519191666700003,14-5-15,syoukasen, ,2012/01/30 0:00:00
,139.875444722000000,37.518778333299998,14-5-11,syoukasen, ,2012/01/30 0:00:00
,139.873938611000000,37.517253888900001,14-4-1,syoukasen, ,2012/01/30 0:00:00
,139.875976111000000,37.517977222200003,14-5-9,syoukasen, ,2012/01/30 0:00:00
,139.877113056000010,37.517206111100002,14-5-8,syoukasen, ,2012/01/30 0:00:00
,139.877515832999990,37.518639166699998,14-5-10,syoukasen, ,2012/01/30 0:00:00
,139.873293889000000,37.516199999999998,14-4-2,syoukasen, ,2012/01/30 0:00:00
,139.875004999999990,37.516325000000002,14-5-14,syoukasen, ,2012/01/30 0:00:00
,139.875286389000000,37.514921388899999,14-5-4,syoukasen, ,2012/01/30 0:00:00
,139.876971110999990,37.515933333299998,14-5-6,syoukasen, ,2012/01/30 0:00:00
,139.878737222000010,37.516636111099999,14-5-7,syoukasen, ,2012/01/30 0:00:00
,139.877078332999990,37.515019722200002,14-5-5,syoukasen, ,2012/01/30 0:00:00
,139.877246111000010,37.513375555600000,14-5-3,syoukasen, ,2012/01/30 0:00:00
,139.888671111000010,37.517965277800002,10-36,syoukasen, ,2012/01/30 0:00:00
,139.889363610999990,37.516996388899997,10-45,syoukasen, ,2012/01/30 0:00:00
,139.890509444000000,37.521380000000001,10-38,syoukasen, ,2012/01/30 0:00:00
,139.896508611000000,37.520803333300002,10-113,syoukasen, ,2012/01/30 0:00:00
,139.895195277999990,37.516348055599998,10-34,syoukasen, ,2012/01/30 0:00:00
,139.895635277999990,37.514743333299997,10-42,syoukasen, ,2012/01/30 0:00:00
,139.906856667000000,37.518066666700001,6-17,syoukasen, ,2012/01/30 0:00:00
,139.911316389000010,37.517331388899997,6-16,syoukasen, ,2012/01/30 0:00:00
,139.913229722000010,37.521072777800001,6-59,syoukasen, ,2012/01/30 0:00:00
,139.914435833000000,37.521153888900002,6-60,syoukasen, ,2012/01/30 0:00:00
,139.913496944000000,37.519764444400003,6-62,syoukasen, ,2012/01/30 0:00:00
,139.914729722000000,37.519815555599997,6-63,syoukasen, ,2012/01/30 0:00:00
,139.915850833000010,37.520906388900002,6-64,syoukasen, ,2012/01/30 0:00:00
,139.917033333000010,37.521058888900001,6-65,syoukasen, ,2012/01/30 0:00:00
,139.917030555999990,37.519775000000003,6-66,syoukasen, ,2012/01/30 0:00:00
,139.914994721999990,37.518818333299997,6-67,syoukasen, ,2012/01/30 0:00:00
,139.915116111000000,37.517523055600002,6-37,syoukasen, ,2012/01/30 0:00:00
,139.918372221999990,37.518090277799999,6-81,syoukasen, ,2012/01/30 0:00:00
,139.920888611000010,37.521397222200001,6-15,syoukasen, ,2012/01/30 0:00:00
,139.921744167000010,37.521625833300000,6-42,syoukasen, ,2012/01/30 0:00:00
,139.922708889000010,37.521367499999997,6-35,syoukasen, ,2012/01/30 0:00:00
,139.923607500000000,37.518830833300001,6-72,syoukasen, ,2012/01/30 0:00:00
,139.925563611000000,37.521450555599998,6-34,syoukasen, ,2012/01/30 0:00:00
,139.926889722000000,37.520568055600002,6-75,syoukasen, ,2012/01/30 0:00:00
,139.925596111000000,37.519791944399998,6-77,syoukasen, ,2012/01/30 0:00:00
,139.927043610999990,37.518949444400000,6-70,syoukasen, ,2012/01/30 0:00:00
,139.925874722000000,37.518086944399997,6-11,syoukasen, ,2012/01/30 0:00:00
,139.926451388999990,37.517395555599997,6-10,syoukasen, ,2012/01/30 0:00:00
,139.931320556000000,37.521226666700002,6-78,syoukasen, ,2012/01/30 0:00:00
,139.931248055999990,37.518896944399998,6-71,syoukasen, ,2012/01/30 0:00:00
,139.929459721999990,37.517856111100002,6-1,syoukasen, ,2012/01/30 0:00:00
,139.933875000000000,37.520109722199997,8-130,syoukasen, ,2012/01/30 0:00:00
,139.934690278000010,37.518717500000001,8-26,syoukasen, ,2012/01/30 0:00:00
,139.934824166999990,37.517490000000002,8-25,syoukasen, ,2012/01/30 0:00:00
,139.937533889000010,37.520954166700001,8-81,syoukasen, ,2012/01/30 0:00:00
,139.938016111000000,37.520373055599997,8-211,syoukasen, ,2012/01/30 0:00:00
,139.937498889000010,37.518963611099998,8-82,syoukasen, ,2012/01/30 0:00:00
,139.940217499999990,37.518260555600001,8-83,syoukasen, ,2012/01/30 0:00:00
,139.938546389000010,37.517624444399999,8-86,syoukasen, ,2012/01/30 0:00:00
,139.943741944000010,37.521046666700002,8-103,syoukasen, ,2012/01/30 0:00:00
,139.941860832999990,37.519269444400003,8-36,syoukasen, ,2012/01/30 0:00:00
,139.941463333000000,37.517873611100001,8-215,syoukasen, ,2012/01/30 0:00:00
,139.947317778000010,37.521576111100003,8-47,syoukasen, ,2012/01/30 0:00:00
,139.946588056000000,37.520188333299998,8-56,syoukasen, ,2012/01/30 0:00:00
,139.948253056000000,37.520398333300001,8-57,syoukasen, ,2012/01/30 0:00:00
,139.947968056000010,37.519535555600001,8-58,syoukasen, ,2012/01/30 0:00:00
,139.945406666999990,37.519102222199997,8-186,syoukasen, ,2012/01/30 0:00:00
,139.946500555999990,37.519108888900000,8-55,syoukasen, ,2012/01/30 0:00:00
,139.944789444000010,37.518671111099998,8-187,syoukasen, ,2012/01/30 0:00:00
,139.948247778000000,37.518255555600000,8-202,syoukasen, ,2012/01/30 0:00:00
,139.946953056000010,37.517550555600003,8-54,syoukasen, ,2012/01/30 0:00:00
,139.948704443999990,37.517438055600003,8-53,syoukasen, ,2012/01/30 0:00:00
,139.950320000000000,37.519588055600003,8-48,syoukasen, ,2012/01/31 0:00:00
,139.950355000000000,37.518558888900003,8-52,syoukasen, ,2012/01/31 0:00:00
,139.952024166999990,37.518855555599998,8-49,syoukasen, ,2012/01/31 0:00:00
,139.950893889000010,37.517552777799999,8-203,syoukasen, ,2012/01/31 0:00:00
,139.899216389000000,37.516535555600001,10-74,syoukasen, ,2012/01/31 0:00:00
,139.901471388999990,37.516453333299999,10-35,syoukasen, ,2012/01/31 0:00:00
,139.903168333000000,37.515530833299998,6-43,syoukasen, ,2012/01/31 0:00:00
,139.905810277999990,37.515958611099997,6-39,syoukasen, ,2012/01/31 0:00:00
,139.903460833000000,37.513770277799999,10-2,syoukasen, ,2012/01/31 0:00:00
,139.904191943999990,37.512789722199997,10-83,syoukasen, ,2012/01/31 0:00:00
,139.907618332999990,37.516491666699999,6-44,syoukasen, ,2012/01/31 0:00:00
,139.909413889000010,37.516550555599999,6-38,syoukasen, ,2012/01/31 0:00:00
,139.915321944000000,37.517127222200003,6-20,syoukasen, ,2012/01/31 0:00:00
,139.917145833000010,37.516982777800003,6-21,syoukasen, ,2012/01/31 0:00:00
,139.917710833000000,37.515784722200003,6-22,syoukasen, ,2012/01/31 0:00:00
,139.917874167000010,37.514120555600002,6-76,syoukasen, ,2012/01/31 0:00:00
,139.917409722000000,37.512880555599999,6-23,syoukasen, ,2012/01/31 0:00:00
,139.924031667000010,37.516606666700000,6-46,syoukasen, ,2012/01/31 0:00:00
,139.926418611000000,37.516982777800003,6-45,syoukasen, ,2012/01/31 0:00:00
,139.924345278000000,37.515636944400001,6-69,syoukasen, ,2012/01/31 0:00:00
,139.924906666999990,37.513372222199997,6-79,syoukasen, ,2012/01/31 0:00:00
,139.927106111000000,37.514206666699998,6-8,syoukasen, ,2012/01/31 0:00:00
,139.927230000000010,37.512800555600002,6-7,syoukasen, ,2012/01/31 0:00:00
,139.928895555999990,37.516893611100002,6-33,syoukasen, ,2012/01/31 0:00:00
,139.928625833000010,37.515871944399997,6-41,syoukasen, ,2012/01/31 0:00:00
,139.927652499999990,37.515466388900002,6-9,syoukasen, ,2012/01/31 0:00:00
,139.931250556000010,37.516755000000003,6-2,syoukasen, ,2012/01/31 0:00:00
,139.931379722000000,37.515090555599997,6-74,syoukasen, ,2012/01/31 0:00:00
,139.928416389000010,37.514013611099998,6-36,syoukasen, ,2012/01/31 0:00:00
,139.930603611000010,37.513687500000003,6-3,syoukasen, ,2012/01/31 0:00:00
,139.931673055999990,37.513095833300000,8-154,syoukasen, ,2012/01/31 0:00:00
,139.933064444000000,37.516573888899998,8-29,syoukasen, ,2012/01/31 0:00:00
,139.932361667000010,37.515686388900001,8-105,syoukasen, ,2012/01/31 0:00:00
,139.933626667000000,37.515740555599997,8-101,syoukasen, ,2012/01/31 0:00:00
,139.935295556000000,37.516511111100002,8-24,syoukasen, ,2012/01/31 0:00:00
,139.934626944000000,37.515672222200003,8-106,syoukasen, ,2012/01/31 0:00:00
,139.935555278000010,37.515517222200003,8-197,syoukasen, ,2012/01/31 0:00:00
,139.932780556000010,37.514956944399998,8-80,syoukasen, ,2012/01/31 0:00:00
,139.931876944000010,37.513997222199997,8-30,syoukasen, ,2012/01/31 0:00:00
,139.934949444000010,37.514201666699996,8-109,syoukasen, ,2012/01/31 0:00:00
,139.933180832999990,37.513258611099999,8-192,syoukasen, ,2012/01/31 0:00:00
,139.934668055999990,37.513154999999998,8-184,syoukasen, ,2012/01/31 0:00:00
,139.935579166999990,37.513563888900002,8-85,syoukasen, ,2012/01/31 0:00:00
,139.936025000000000,37.513029444399997,8-69,syoukasen, ,2012/01/31 0:00:00
,139.936570278000000,37.516361111099997,8-191,syoukasen, ,2012/01/31 0:00:00
,139.939871111000000,37.516855833299999,8-100,syoukasen, ,2012/01/31 0:00:00
,139.939647500000010,37.516308888899999,8-68,syoukasen, ,2012/01/31 0:00:00
,139.937874999999990,37.515976111100002,8-126,syoukasen, ,2012/01/31 0:00:00
,139.936537778000000,37.515444444400003,8-23,syoukasen, ,2012/01/31 0:00:00
,139.938903611000000,37.515483055600001,8-127,syoukasen, ,2012/01/31 0:00:00
,139.936607500000010,37.514719444400001,8-22,syoukasen, ,2012/01/31 0:00:00
,139.936655277999990,37.513882222200003,8-205,syoukasen, ,2012/01/31 0:00:00
,139.938025000000010,37.514101388900002,8-216,syoukasen, ,2012/01/31 0:00:00
,139.939220277999990,37.513958611100001,8-155,syoukasen, ,2012/01/31 0:00:00
,139.938697499999990,37.513247499999999,8-198,syoukasen, ,2012/01/31 0:00:00
,139.937517778000000,37.512884722199999,8-21,syoukasen, ,2012/01/31 0:00:00
,139.939268610999990,37.512756111100003,8-209,syoukasen, ,2012/01/31 0:00:00
,139.941327500000000,37.516018888900000,8-35,syoukasen, ,2012/01/31 0:00:00
,139.942639722000000,37.516223611100003,8-124,syoukasen, ,2012/01/31 0:00:00
,139.940383889000000,37.514102777799998,8-84,syoukasen, ,2012/01/31 0:00:00
,139.942288611000010,37.514363611100002,8-189,syoukasen, ,2012/01/31 0:00:00
,139.941311388999990,37.513313333299998,8-238,syoukasen, ,2012/01/31 0:00:00
,139.940494722000010,37.512689166700000,8-208,syoukasen, ,2012/01/31 0:00:00
,139.948108889000000,37.517000833300003,8-59,syoukasen, ,2012/01/31 0:00:00
,139.948022778000000,37.516204166700000,8-210,syoukasen, ,2012/01/31 0:00:00
,139.948173056000000,37.515286388900002,8-92,syoukasen, ,2012/01/31 0:00:00
,139.947798889000010,37.514484444399997,8-204,syoukasen, ,2012/01/31 0:00:00
,139.946649721999990,37.514265833300001,8-200,syoukasen, ,2012/01/31 0:00:00
,139.948105556000000,37.513716666699999,8-62,syoukasen, ,2012/01/31 0:00:00
,139.946589722000000,37.512794444400001,8-104,syoukasen, ,2012/01/31 0:00:00
,139.948860278000010,37.516801111100001,8-93,syoukasen, ,2012/01/31 0:00:00
,139.950386111000000,37.516643888899999,8-51,syoukasen, ,2012/01/31 0:00:00
,139.952962500000010,37.516763611099996,8-50,syoukasen, ,2012/01/31 0:00:00
,139.949429444000000,37.515915833299999,8-60,syoukasen, ,2012/01/31 0:00:00
,139.950995000000010,37.515503055600000,8-94,syoukasen, ,2012/01/31 0:00:00
,139.951214999999990,37.515208055599999,8-61,syoukasen, ,2012/01/31 0:00:00
,139.949795556000000,37.514538333300003,8-91,syoukasen, ,2012/01/31 0:00:00
,139.952571111000000,37.514869722199997,8-75,syoukasen, ,2012/01/31 0:00:00
,139.952147778000010,37.513988055600002,8-237,syoukasen, ,2012/01/31 0:00:00
,139.949955555999990,37.513702777799999,8-177,syoukasen, ,2012/01/31 0:00:00
,139.951673889000010,37.513334722200000,8-63,syoukasen, ,2012/01/31 0:00:00
,139.846424721999990,37.504758888900000,16-8-5,syoukasen, ,2012/01/31 0:00:00
,139.847725833000000,37.505936944399998,16-8-4,syoukasen, ,2012/01/31 0:00:00
,139.850713055999990,37.503868333299998,16-8-2,syoukasen, ,2012/01/31 0:00:00
,139.858706944000010,37.512601944399997,14-11-3,syoukasen, ,2012/01/31 0:00:00
,139.856781111000000,37.510868611100001,14-11-2,syoukasen, ,2012/01/31 0:00:00
,139.857228332999990,37.509839722199999,14-11-1,syoukasen, ,2012/01/31 0:00:00
,139.860776667000010,37.510109722199999,14-1-10,syoukasen, ,2012/01/31 0:00:00
,139.866385000000010,37.508086944399999,14-9-1,syoukasen, ,2012/01/31 0:00:00
,139.865827499999990,37.510408055600003,14-9-2,syoukasen, ,2012/01/31 0:00:00
,139.867577221999990,37.509510277799997,14-2-3,syoukasen, ,2012/01/31 0:00:00
,139.867035832999990,37.508913611099999,14-2-2,syoukasen, ,2012/01/31 0:00:00
,139.866000278000000,37.508678611100002,14-2-1,syoukasen, ,2012/01/31 0:00:00
,139.866297500000000,37.507501111099998,14-1-9,syoukasen, ,2012/01/31 0:00:00
,139.865417500000010,37.507131944400001,14-1-8,syoukasen, ,2012/01/31 0:00:00
,139.865358888999990,37.504312222199999,14-1-7,syoukasen, ,2012/01/31 0:00:00
,139.864851667000010,37.503799166699999,14-1-6,syoukasen, ,2012/01/31 0:00:00
,139.866926111000000,37.504272499999999,14-1-4,syoukasen, ,2012/01/31 0:00:00
,139.868276111000000,37.504314166699999,14-1-3,syoukasen, ,2012/01/31 0:00:00
,139.869558332999990,37.504296666700000,14-1-2,syoukasen, ,2012/01/31 0:00:00
,139.875826111000010,37.511710000000001,14-6-3,syoukasen, ,2012/01/31 0:00:00
,139.877423889000000,37.511907500000000,14-5-2,syoukasen, ,2012/01/31 0:00:00
,139.877593332999990,37.510448055600001,14-5-1,syoukasen, ,2012/01/31 0:00:00
,139.877564167000000,37.505179166700003,14-3-5,syoukasen, ,2012/01/31 0:00:00
,139.879548610999990,37.504411111099998,14-3-4,syoukasen, ,2012/01/31 0:00:00
,139.904626111000000,37.511664166700001,10-3,syoukasen, ,2012/01/31 0:00:00
,139.904477500000010,37.509725555599999,10-84,syoukasen, ,2012/01/31 0:00:00
,139.906298333000000,37.510247222200000,10-31,syoukasen, ,2012/01/31 0:00:00
,139.904923333000000,37.508450000000003,10-4,syoukasen, ,2012/01/31 0:00:00
,139.905131388999990,37.507922222200001,10-5,syoukasen, ,2012/01/31 0:00:00
,139.906033333000010,37.508157777800001,10-6,syoukasen, ,2012/01/31 0:00:00
,139.905475000000000,37.506705277800002,10-56,syoukasen, ,2012/01/31 0:00:00
,139.905855833000000,37.504602499999997,10-55,syoukasen, ,2012/01/31 0:00:00
,139.907379443999990,37.508711388899997,10-30,syoukasen, ,2012/01/31 0:00:00
,139.913029999999990,37.511245833300002,10-77,syoukasen, ,2012/01/31 0:00:00
,139.913445278000010,37.509755833299998,10-76,syoukasen, ,2012/01/31 0:00:00
,139.915846944000010,37.512396944400002,6-25,syoukasen, ,2012/01/31 0:00:00
,139.916636111000000,37.512573611100002,6-24,syoukasen, ,2012/01/31 0:00:00
,139.920159721999990,37.511101666700000,6-73,syoukasen, ,2012/01/31 0:00:00
,139.920533056000010,37.509711666699999,6-26,syoukasen, ,2012/01/31 0:00:00
,139.925400278000010,37.511570833299999,6-6,syoukasen, ,2012/01/31 0:00:00
,139.925713610999990,37.509450277799999,6-5,syoukasen, ,2012/01/31 0:00:00
,139.927186667000000,37.511159444400000,2-53,syoukasen, ,2012/01/31 0:00:00
,139.927337778000010,37.510026944400003,2-54,syoukasen, ,2012/01/31 0:00:00
,139.926691667000000,37.508949444400002,2-91,syoukasen, ,2012/01/31 0:00:00
,139.928009722000010,37.512206666700003,6-4,syoukasen, ,2012/01/31 0:00:00
,139.928441111000010,37.510914444400001,2-78,syoukasen, ,2012/01/31 0:00:00
,139.928443888999990,37.509456111100000,2-76,syoukasen, ,2012/01/31 0:00:00
,139.927654999999990,37.508180833300003,2-55,syoukasen, ,2012/01/31 0:00:00
,139.931710833000010,37.510535833299997,8-31,syoukasen, ,2012/01/31 0:00:00
,139.932753611000010,37.509908333299997,8-206,syoukasen, ,2012/01/31 0:00:00
,139.932574444000010,37.508444444399998,8-125,syoukasen, ,2012/01/31 0:00:00
,139.933686943999990,37.508910000000000,8-207,syoukasen, ,2012/01/31 0:00:00
,139.935765556000010,37.509782500000000,8-222,syoukasen,shisetsu,2012/01/31 0:00:00
,139.935495556000010,37.508551666700001,8-220,syoukasen, ,2012/01/31 0:00:00
,139.937116389000010,37.511200833300002,8-199,syoukasen, ,2012/01/31 0:00:00
,139.938533889000010,37.511818611099997,8-34,syoukasen, ,2012/01/31 0:00:00
,139.939397222000000,37.511568611100003,8-128,syoukasen, ,2012/01/31 0:00:00
,139.940044722000010,37.510539444400003,8-20,syoukasen, ,2012/01/31 0:00:00
,139.937021388999990,37.510174999999997,8-239,syoukasen, ,2012/01/31 0:00:00
,139.938028056000010,37.510264444400001,8-240,syoukasen, ,2012/01/31 0:00:00
,139.936323332999990,37.508880555600001,8-71,syoukasen, ,2012/01/31 0:00:00
,139.936800556000010,37.508183888900000,8-72,syoukasen, ,2012/01/31 0:00:00
,139.939286667000000,37.508625555599998,8-219,syoukasen, ,2012/01/31 0:00:00
,139.940401111000000,37.512111666700001,8-213,syoukasen, ,2012/01/31 0:00:00
,139.941951111000010,37.512110277799998,8-190,syoukasen, ,2012/01/31 0:00:00
,139.941679722000000,37.510375277800001,8-19,syoukasen, ,2012/01/31 0:00:00
,139.941497222000010,37.509056388899999,8-188,syoukasen, ,2012/01/31 0:00:00
,139.944508332999990,37.508579722199997,8-18,syoukasen, ,2012/01/31 0:00:00
,139.946790832999990,37.511236111099997,8-67,syoukasen, ,2012/01/31 0:00:00
,139.948002777999990,37.511401944399999,8-173,syoukasen, ,2012/01/31 0:00:00
,139.948647778000010,37.510723055600003,8-66,syoukasen, ,2012/01/31 0:00:00
,139.947266667000010,37.510035555599998,8-212,syoukasen, ,2012/01/31 0:00:00
,139.946190833000000,37.509494166700001,8-236,syoukasen, ,2012/01/31 0:00:00
,139.946358333000010,37.508945555600000,8-17,syoukasen, ,2012/01/31 0:00:00
,139.948321944000010,37.508363055600000,8-224,syoukasen, ,2012/01/31 0:00:00
,139.949252777999990,37.512180555599997,8-65,syoukasen, ,2012/01/31 0:00:00
,139.951868889000000,37.512248888899997,8-64,syoukasen, ,2012/01/31 0:00:00
,139.949089444000010,37.511248611100001,8-88,syoukasen, ,2012/01/31 0:00:00
,139.950646389000010,37.509818055600000,8-149,syoukasen, ,2012/01/31 0:00:00
,139.951610278000000,37.510338888900002,8-178,syoukasen, ,2012/01/31 0:00:00
,139.948850556000000,37.509296388899998,8-123,syoukasen, ,2012/01/31 0:00:00
,139.950271667000010,37.508207499999997,8-16,syoukasen, ,2012/01/31 0:00:00
,139.955044722000000,37.508629722199998,8-180,syoukasen, ,2012/01/31 0:00:00
,139.907510556000010,37.508044722199998,10-7,syoukasen, ,2012/01/31 0:00:00
,139.908200278000010,37.507602499999997,10-43,syoukasen, ,2012/01/31 0:00:00
,139.908585278000000,37.507111944400002,10-37,syoukasen, ,2012/01/31 0:00:00
,139.909071667000010,37.506219999999999,10-54,syoukasen, ,2012/01/31 0:00:00
,139.909522778000000,37.504798888899998,10-118,syoukasen, ,2012/01/31 0:00:00
,139.912481388999990,37.507652777799997,10-8,syoukasen, ,2012/01/31 0:00:00
,139.913715556000000,37.507905833300001,10-75,syoukasen, ,2012/01/31 0:00:00
,139.911523055999990,37.505824166700002,10-32,syoukasen, ,2012/01/31 0:00:00
,139.914126667000000,37.506253055599998,10-9,syoukasen, ,2012/01/31 0:00:00
,139.912951666999990,37.505119722200000,10-33,syoukasen, ,2012/01/31 0:00:00
,139.912128056000000,37.504803333300003,10-44,syoukasen, ,2012/01/31 0:00:00
,139.911332778000000,37.504336111100002,10-119,syoukasen, ,2012/01/31 0:00:00
,139.911971943999990,37.504420000000003,10-11,syoukasen, ,2012/01/31 0:00:00
,139.912988888999990,37.503852777799999,10-10,syoukasen, ,2012/01/31 0:00:00
,139.914449999999990,37.504561666699999,2-64,syoukasen, ,2012/01/31 0:00:00
,139.915677222000000,37.505707500000000,2-81,syoukasen, ,2012/01/31 0:00:00
,139.915843889000000,37.504718333299998,2-89,syoukasen, ,2012/01/31 0:00:00
,139.916821110999990,37.506422777799997,6-30,syoukasen, ,2012/01/31 0:00:00
,139.917546111000010,37.504950833300001,6-29,syoukasen, ,2012/01/31 0:00:00
,139.918493332999990,37.504908888899998,2-62,syoukasen, ,2012/01/31 0:00:00
,139.920994721999990,37.507165555599997,6-27,syoukasen, ,2012/01/31 0:00:00
